entity_id,canonical_text,preferred_text,aliases,mention_count,entity_label,entity_class,page_context,url,source_page_title,page_id,span_examples
CHARACTER:beth-c2dae4,Beth,Beth,Beth,12,PERSON,CHARACTER,IN_UNIVERSE,https://the-queens-gambit.fandom.com/wiki/Alma_Wheatley,Alma Wheatley,,"The Wheatleys adopted Beth Harmon in 1963 and Alma welcomes Beth as both her adopted daughter and much-needed companion. || Soon after Beth arrived, Mr. Wheatley left for a work trip and Alma was on a downward spiral, drinking, smoking, and taking Librium. || Mr. Wheatley later unofficially separated from Alma, but she and Beth decided not to tell anyone, avoiding Beth being sent back to the orphanage."
CHARACTER:beth-c2dae4,Beth,Beth,Beth,2,PERSON,CHARACTER,IN_UNIVERSE,https://the-queens-gambit.fandom.com/wiki/Benny_Watts,Benny Watts,,At the time he was 23 and visiting the U.S. opening in Cincinnati where he met Beth. || Beth finds him attractive and tells him he has nice hair.
CHARACTER:beth-c2dae4,Beth,Beth,Beth,60,PERSON,CHARACTER,IN_UNIVERSE,https://the-queens-gambit.fandom.com/wiki/Beth_Harmon,Beth Harmon,,"Ms. Deardorff claims Beth is 13, and Beth tries to interject to say she is 15. || Ms. Deardorff claims Beth is 13, and Beth tries to interject to say she is 15. || Soon after, Allston Wheatley leaves for a work trip, leaving Beth and Alma alone."
CHARACTER:beth-c2dae4,Beth,Beth,Beth,6,PERSON,CHARACTER,IN_UNIVERSE,https://the-queens-gambit.fandom.com/wiki/Cleo,Cleo,,"In that occasion the model tempts Beth into an alcoholic binge on the night before her vital game against Borgov. || When Beth wakes up, she is in the bath, while Cleo is asleep in her bed; it is not clear whether or not they had a sexual encounter. || Some commentators have suggested that Cleo may have been employed by the Soviets to distract Beth before the vital game, also later on the soviets allow Townes to visit Moscow during the games to interfere with Beth's…"
CHARACTER:beth-c2dae4,Beth,Beth,Beth,3,PERSON,CHARACTER,IN_UNIVERSE,https://the-queens-gambit.fandom.com/wiki/D.L._Townes,D.L. Townes,,"He is first introduced in the second episode of the show where Beth is a teenager, appearing as an active chess player participating in the Kentucky State Championship. || Townes later reappears as one of the journalists covering Beth's appearance in Moscow. || During his stay there he managed to make amends with Beth and tells her to consider him her second, giving moral support."
CHARACTER:beth-c2dae4,Beth,Beth,Beth,43,PERSON,CHARACTER,IN_UNIVERSE,https://the-queens-gambit.fandom.com/wiki/Doubled_Pawns,Doubled Pawns,,"The trip to Cincinnati launches Beth and her mother into a whirlwind of travel and press coverage. || Beth sets her sights on the U.S. Open in Las Vegas. || A cold opening shows Beth as a child, watching her mother Alice Harmon swimming and diving in a lake."
CHARACTER:beth-c2dae4,Beth,Beth,Beth,58,PERSON,CHARACTER,IN_UNIVERSE,https://the-queens-gambit.fandom.com/wiki/End_Game,End Game,,"A visit from an old friend forces Beth to reckon with her past and rethink her priorities — just in time for the biggest match of her life. || Beth remembers her final day with her mother, when Alice Harmon drove her to the home of Paul, Beth's father. || Beth remembers her final day with her mother, when Alice Harmon drove her to the home of Paul, Beth's father."
CHARACTER:beth-c2dae4,Beth,Beth,Beth,39,PERSON,CHARACTER,IN_UNIVERSE,https://the-queens-gambit.fandom.com/wiki/Exchanges,Exchanges,,"Suddenly plunged into a confusing new life in suburbia, teenage Beth studies her high school classmates and hatches a plan to enter a chess tournament. After overdosing on tranquilizers, B… || Suddenly plunged into a confusing new life in suburbia, teenage Beth studies her high school classmates and hatches a plan to enter a chess tournament. After overdosing on tranquilizers, B… || Time skips forward, Beth is now 15 years old and best friends with Jolene."
CHARACTER:beth-c2dae4,Beth,Beth,Beth,31,PERSON,CHARACTER,IN_UNIVERSE,https://the-queens-gambit.fandom.com/wiki/Fork,Fork,,"Back home in Kentucky, a shaken Beth reconnects with a former opponent who offers to help sharpen her game ahead of the U.S. Championship. || These words hold true in the present, with Beth's adoptive mother gone, leaving her alone in an empty house. || They banter over famous chess players, with Beth preferring intuition players, and Beltik advises her that anger can weaken her chess games, much as Mr. Shaibel admonished her."
CHARACTER:beth-c2dae4,Beth,Beth,Beth,21,PERSON,CHARACTER,IN_UNIVERSE,https://the-queens-gambit.fandom.com/wiki/Middle_Game,Middle Game,,"In Mexico City, Beth meets the intimidating Borgov, while her mother cozies up to a pen pal. || Despite her earlier defeat, Beth continues to study Russian in the hopes of coming to play them in the future. || Not long after, Beth graduates high school, with Alma clapping and whistling in pride."
CHARACTER:beth-c2dae4,Beth,Beth,Beth,11,PERSON,CHARACTER,IN_UNIVERSE,https://the-queens-gambit.fandom.com/wiki/Mr._Shaibel,William Shaibel,,"Beth saw Mr. Shaibel when she went to the basement to clean her chalkboard erasers and saw him playing chess. || Mr. Ganz was so impressed with her skills that he invited her to come play the members of chess club, where Beth easily defeated all of them. || Beth was eventually adopted and she eventually learned about a chess tournament where the entry fee was 5 dollars, which she did not have."
CHARACTER:beth-c2dae4,Beth,Beth,Beth,22,PERSON,CHARACTER,IN_UNIVERSE,https://the-queens-gambit.fandom.com/wiki/Openings,Openings,,"Sent to an orphanage at age 9, Beth develops an uncanny knack for chess — and a growing dependence on the green tranquilizers given to the children. || Beth quickly dresses, downs some tranquilizers, and rushes barefoot through her hotel to her match with world champion chess player Vasily Borgov. || The cold opening ends as time rewinds to a point when Beth is nine years old, having just survived a head-on collision with a truck."
CHARACTER:beth-c2dae4,Beth,Beth,Beth,11,PERSON,CHARACTER,IN_UNIVERSE,https://the-queens-gambit.fandom.com/wiki/Shaibel,William Shaibel,,"Beth saw Mr. Shaibel when she went to the basement to clean her chalkboard erasers and saw him playing chess. || Mr. Ganz was so impressed with her skills that he invited her to come play the members of chess club, where Beth easily defeated all of them. || Beth was eventually adopted and she eventually learned about a chess tournament where the entry fee was 5 dollars, which she did not have."
CHARACTER:beth-c2dae4,Beth,Beth,Beth,1,PERSON,CHARACTER,IN_UNIVERSE,https://the-queens-gambit.fandom.com/wiki/The_Queen%27s_Gambit,The Queen's Gambit,,"Haunted by her personal demons and burdened with the gift of genius, Beth navigates between her social awkwardness amongst peers and her overconfident ego behind a chessboard."
CHARACTER:beth-c2dae4,Beth,Beth,Beth,11,PERSON,CHARACTER,IN_UNIVERSE,https://the-queens-gambit.fandom.com/wiki/William_Shaibel,William Shaibel,,"Beth saw Mr. Shaibel when she went to the basement to clean her chalkboard erasers and saw him playing chess. || Mr. Ganz was so impressed with her skills that he invited her to come play the members of chess club, where Beth easily defeated all of them. || Beth was eventually adopted and she eventually learned about a chess tournament where the entry fee was 5 dollars, which she did not have."
CHARACTER:beth_harmon-0c125c,Beth Harmon,Beth Harmon,Beth Harmon,1,PERSON,CHARACTER,IN_UNIVERSE,https://the-queens-gambit.fandom.com/wiki/Adjournment,Adjournment,,"After another memory of Alice Harmon giving Beth Harmon advice, Beth and Benny play chess in their heads and practice Russian together while driving to Benny's home in New York."
CHARACTER:beth_harmon-0c125c,Beth Harmon,Beth Harmon,Beth Harmon,1,PERSON,CHARACTER,IN_UNIVERSE,https://the-queens-gambit.fandom.com/wiki/Alice_Harmon,Alice Harmon,,Alice Harmon is the biological mother to Beth Harmon and the divorced wife of Paul.
CHARACTER:beth_harmon-0c125c,Beth Harmon,Beth Harmon,Beth Harmon,2,PERSON,CHARACTER,IN_UNIVERSE,https://the-queens-gambit.fandom.com/wiki/Allston_Wheatley,Allston Wheatley,,"Allston Wheatley is the husband of Alma Wheatley and the adoptive father of chess prodigy Beth Harmon. || An unknown time after a miscarriage, the couple adopted Beth Harmon for unknown reasons, however it can be speculated Alma was having mental health issues due to this event."
CHARACTER:beth_harmon-0c125c,Beth Harmon,Beth Harmon,Beth Harmon,1,PERSON,CHARACTER,IN_UNIVERSE,https://the-queens-gambit.fandom.com/wiki/Alma_Wheatley,Alma Wheatley,,The Wheatleys adopted Beth Harmon in 1963 and Alma welcomes Beth as both her adopted daughter and much-needed companion.
CHARACTER:beth_harmon-0c125c,Beth Harmon,Beth Harmon's,Beth Harmon's,1,PERSON,CHARACTER,IN_UNIVERSE,https://the-queens-gambit.fandom.com/wiki/Benny_Watts,Benny Watts,,"Initially Beth Harmon's most prominent rival, he then becomes her mentor, close friend and love interest."
CHARACTER:beth_harmon-0c125c,Beth Harmon,Beth Harmon,Beth Harmon,1,PERSON,CHARACTER,IN_UNIVERSE,https://the-queens-gambit.fandom.com/wiki/Beth_Harmon,Beth Harmon,,"The audience then sees another side to Beth Harmon, as not only an addictive personality with destructive tendencies but also an incredibly competitive player, resulting in a character flaw, as its unknown what she will do and the lengths she will go to in order to win."
CHARACTER:beth_harmon-0c125c,Beth Harmon,Beth Harmon,Beth Harmon,1,PERSON,CHARACTER,IN_UNIVERSE,https://the-queens-gambit.fandom.com/wiki/Cleo,Cleo,,"Cleo is a French fashion model who meets Beth Harmon for the first time during a party at Benny Watts' apartment in New York, then at the Paris, during the Remi-Vallon tournament in 1967."
CHARACTER:beth_harmon-0c125c,Beth Harmon,Beth Harmon,Beth Harmon,4,PERSON,CHARACTER,IN_UNIVERSE,https://the-queens-gambit.fandom.com/wiki/D.L._Townes,D.L. Townes,,"Their first interaction with each other starts off with Beth Harmon asking about how the system placed the players against each other. || Beth Harmon had grown into an older teenager but Townes' appearance didn't change a lot. || [1] Townes' is seen observing the match as Beth Harmon and Benny Watts play their game for the title, Beth Harmon ultimately loses and storms off angrily, catching his attention as he frowned."
CHARACTER:beth_harmon-0c125c,Beth Harmon,Beth Harmon,Beth Harmon,1,PERSON,CHARACTER,IN_UNIVERSE,https://the-queens-gambit.fandom.com/wiki/Doubled_Pawns,Doubled Pawns,,"However, at the end of it all, when she drives away with her mother, she reaches out to Alma for comfort, and Alma gives it. - The title is said by Beth Harmon recounting her fight against Benny. - The title refers to two pawns in a single file."
CHARACTER:beth_harmon-0c125c,Beth Harmon,Beth Harmon's,Beth Harmon's,1,PERSON,CHARACTER,IN_UNIVERSE,https://the-queens-gambit.fandom.com/wiki/Mr._Shaibel,William Shaibel,,"Mr. Shaibel is a janitor at Beth Harmon's orphanage, Methuen Home."
CHARACTER:beth_harmon-0c125c,Beth Harmon,Beth Harmon's,Beth Harmon's,1,PERSON,CHARACTER,IN_UNIVERSE,https://the-queens-gambit.fandom.com/wiki/Shaibel,William Shaibel,,"Mr. Shaibel is a janitor at Beth Harmon's orphanage, Methuen Home."
CHARACTER:beth_harmon-0c125c,Beth Harmon,Beth Harmon,Beth Harmon,2,PERSON,CHARACTER,IN_UNIVERSE,https://the-queens-gambit.fandom.com/wiki/The_Queen%27s_Gambit,The Queen's Gambit,,"The series is based on the novel of the same name, following Beth Harmon, a chess prodigy fueled by addiction. || Abandoned and entrusted to a Kentucky orphanage in the late 1950s, a young Beth Harmon discovers an astonishing talent for chess while developing an addiction to tranquilizers provided by the state to sedate the children."
CHARACTER:beth_harmon-0c125c,Beth Harmon,Beth Harmon,Beth Harmon,3,PERSON,CHARACTER,IN_UNIVERSE,https://the-queens-gambit.fandom.com/wiki/The_Queen%27s_Gambit_(novel),The Queen's Gambit (novel),,"It explores the life of fictional female chess prodigy Beth Harmon. || There has been speculation as to the inspiration for the Beth Harmon character, but Tevis emphatically denied that she was based on anyone in the chess community, male or female. || This novel traces the life of chess prodigy, Beth Harmon, from her childhood in an orphanage through her struggles with tranquilizer and alcohol addiction to her triumphant rise through the Grandmaster ranks."
CHARACTER:beth_harmon-0c125c,Beth Harmon,Beth Harmon's,Beth Harmon's,1,PERSON,CHARACTER,IN_UNIVERSE,https://the-queens-gambit.fandom.com/wiki/William_Shaibel,William Shaibel,,"Mr. Shaibel is a janitor at Beth Harmon's orphanage, Methuen Home."
CHARACTER:bill_camp-375ab3,Bill Camp,Bill Camp,Bill Camp,1,PERSON,CHARACTER,IN_UNIVERSE,https://the-queens-gambit.fandom.com/wiki/Mr._Shaibel,William Shaibel,,He is played by Bill Camp.
CHARACTER:bill_camp-375ab3,Bill Camp,Bill Camp,Bill Camp,1,PERSON,CHARACTER,IN_UNIVERSE,https://the-queens-gambit.fandom.com/wiki/Shaibel,William Shaibel,,He is played by Bill Camp.
CHARACTER:bill_camp-375ab3,Bill Camp,Bill Camp,Bill Camp,1,PERSON,CHARACTER,IN_UNIVERSE,https://the-queens-gambit.fandom.com/wiki/The_Queen%27s_Gambit,The Queen's Gambit,,"- Anya Taylor-Joy as Elizabeth ""Beth"" Harmon - Marielle Heller as Mrs. Alma Wheatley - Thomas Brodie-Sangster as Benny Watts - Moses Ingram as Jolene - Harry Melling as Harry Beltik - Bill Camp as Mr Shaibel"
CHARACTER:bill_camp-375ab3,Bill Camp,Bill Camp,Bill Camp,1,PERSON,CHARACTER,IN_UNIVERSE,https://the-queens-gambit.fandom.com/wiki/William_Shaibel,William Shaibel,,He is played by Bill Camp.
CHARACTER:booth-4a58b1,Booth,Booth,Booth,1,PERSON,CHARACTER,IN_UNIVERSE,https://the-queens-gambit.fandom.com/wiki/Beth_Harmon,Beth Harmon,,"When Mr. Booth stresses that she should say she is ""proud to be an American"" to the press, Harmon chooses to focus on how she is proud to be trained by Mr. Shaibel."
CHARACTER:borgov-cc6533,Borgov,Borgov,Borgov,10,PERSON,CHARACTER,IN_UNIVERSE,https://the-queens-gambit.fandom.com/wiki/Adjournment,Adjournment,,"After training with Benny in New York, Beth heads to Paris for her rematch with Borgov. || Afterward, Beth flies to Paris for the next tournament with Borgov. || She banters with biting questions from the press, and when they ask her if she reviews her old game with Borgov, she responds in Russian, ""especially that one"" so Borgov can understand."
CHARACTER:borgov-cc6533,Borgov,Borgov,Borgov,22,PERSON,CHARACTER,IN_UNIVERSE,https://the-queens-gambit.fandom.com/wiki/Beth_Harmon,Beth Harmon,,"In Paris, Harmon is prepared to face off against Borgov once more, but she is held back by relapsing the night before. || In the Moscow Invitational (1968), after Borgov adjourns from his match with Beth, she is bombarded by reporters. || A few months after, Beth loses to Borgov in the 1967 Paris Remy-Vallon Invitational, wherein the results were influenced due to her state of inebriation."
CHARACTER:borgov-cc6533,Borgov,Borgov,Borgov,1,PERSON,CHARACTER,IN_UNIVERSE,https://the-queens-gambit.fandom.com/wiki/Cleo,Cleo,,In that occasion the model tempts Beth into an alcoholic binge on the night before her vital game against Borgov.
